steps,date,interval
00,2012-10-18,320,weekdays
00,2012-10-18,325,weekdays
00,2012-10-18,330,weekdays
1212,2012-10-18,335,weekdays
00,2012-10-18,340,weekdays
00,2012-10-18,345,weekdays
00,2012-10-18,350,weekdays
00,2012-10-18,355,weekdays
00,2012-10-18,400,weekdays
00,2012-10-18,405,weekdays
00,2012-10-18,410,weekdays
00,2012-10-18,415,weekdays
99,2012-10-18,420,weekdays
00,2012-10-18,425,weekdays
00,2012-10-18,430,weekdays
00,2012-10-18,435,weekdays
00,2012-10-18,440,weekdays
00,2012-10-18,445,weekdays
6868,2012-10-18,450,weekdays
00,2012-10-18,455,weekdays
00,2012-10-18,500,weekdays
00,2012-10-18,505,weekdays
00,2012-10-18,510,weekdays
00,2012-10-18,515,weekdays
00,2012-10-18,520,weekdays
88,2012-10-18,525,weekdays
00,2012-10-18,530,weekdays
00,2012-10-18,535,weekdays
00,2012-10-18,540,weekdays
00,2012-10-18,545,weekdays
00,2012-10-18,550,weekdays
1111,2012-10-18,555,weekdays
00,2012-10-18,600,weekdays
00,2012-10-18,605,weekdays
00,2012-10-18,610,weekdays
2020,2012-10-18,615,weekdays
00,2012-10-18,620,weekdays
6565,2012-10-18,625,weekdays
2222,2012-10-18,630,weekdays
00,2012-10-18,635,weekdays
00,2012-10-18,640,weekdays
3333,2012-10-18,645,weekdays
3232,2012-10-18,650,weekdays
8181,2012-10-18,655,weekdays
6262,2012-10-18,700,weekdays
00,2012-10-18,705,weekdays
1212,2012-10-18,710,weekdays
6868,2012-10-18,715,weekdays
00,2012-10-18,720,weekdays
00,2012-10-18,725,weekdays
114114,2012-10-18,730,weekdays
2020,2012-10-18,735,weekdays
00,2012-10-18,740,weekdays
00,2012-10-18,745,weekdays
00,2012-10-18,750,weekdays
00,2012-10-18,755,weekdays
105105,2012-10-18,800,weekdays
4848,2012-10-18,805,weekdays
619619,2012-10-18,810,weekdays
759759,2012-10-18,815,weekdays
735735,2012-10-18,820,weekdays
618618,2012-10-18,825,weekdays
446446,2012-10-18,830,weekdays
757757,2012-10-18,835,weekdays
608608,2012-10-18,840,weekdays
568568,2012-10-18,845,weekdays
571571,2012-10-18,850,weekdays
355355,2012-10-18,855,weekdays
5555,2012-10-18,900,weekdays
3232,2012-10-18,905,weekdays
7979,2012-10-18,910,weekdays
4949,2012-10-18,915,weekdays
00,2012-10-18,920,weekdays
00,2012-10-18,925,weekdays
00,2012-10-18,930,weekdays
00,2012-10-18,935,weekdays
00,2012-10-18,940,weekdays
00,2012-10-18,945,weekdays
00,2012-10-18,950,weekdays
00,2012-10-18,955,weekdays
00,2012-10-18,1000,weekdays
00,2012-10-18,1005,weekdays
00,2012-10-18,1010,weekdays
00,2012-10-18,1015,weekdays
00,2012-10-18,1020,weekdays
00,2012-10-18,1025,weekdays
00,2012-10-18,1030,weekdays
00,2012-10-18,1035,weekdays
00,2012-10-18,1040,weekdays
00,2012-10-18,1045,weekdays
00,2012-10-18,1050,weekdays
00,2012-10-18,1055,weekdays
00,2012-10-18,1100,weekdays
00,2012-10-18,1105,weekdays
00,2012-10-18,1110,weekdays
00,2012-10-18,1115,weekdays
00,2012-10-18,1120,weekdays
00,2012-10-18,1125,weekdays
00,2012-10-18,1130,weekdays
00,2012-10-18,1135,weekdays
00,2012-10-18,1140,weekdays
00,2012-10-18,1145,weekdays
00,2012-10-18,1150,weekdays
00,2012-10-18,1155,weekdays
00,2012-10-18,1200,weekdays
00,2012-10-18,1205,weekdays
00,2012-10-18,1210,weekdays
193193,2012-10-18,1215,weekdays
3737,2012-10-18,1220,weekdays
00,2012-10-18,1225,weekdays
00,2012-10-18,1230,weekdays
00,2012-10-18,1235,weekdays
00,2012-10-18,1240,weekdays
00,2012-10-18,1245,weekdays
00,2012-10-18,1250,weekdays
00,2012-10-18,1255,weekdays
00,2012-10-18,1300,weekdays
00,2012-10-18,1305,weekdays
00,2012-10-18,1310,weekdays
00,2012-10-18,1315,weekdays
00,2012-10-18,1320,weekdays
00,2012-10-18,1325,weekdays
00,2012-10-18,1330,weekdays
00,2012-10-18,1335,weekdays
00,2012-10-18,1340,weekdays
00,2012-10-18,1345,weekdays
00,2012-10-18,1350,weekdays
00,2012-10-18,1355,weekdays
00,2012-10-18,1400,weekdays
00,2012-10-18,1405,weekdays
00,2012-10-18,1410,weekdays
00,2012-10-18,1415,weekdays
00,2012-10-18,1420,weekdays
00,2012-10-18,1425,weekdays
00,2012-10-18,1430,weekdays
6363,2012-10-18,1435,weekdays
44,2012-10-18,1440,weekdays
00,2012-10-18,1445,weekdays
00,2012-10-18,1450,weekdays
00,2012-10-18,1455,weekdays
00,2012-10-18,1500,weekdays
00,2012-10-18,1505,weekdays
00,2012-10-18,1510,weekdays
00,2012-10-18,1515,weekdays
00,2012-10-18,1520,weekdays
00,2012-10-18,1525,weekdays
00,2012-10-18,1530,weekdays
6464,2012-10-18,1535,weekdays
468468,2012-10-18,1540,weekdays
127127,2012-10-18,1545,weekdays
504504,2012-10-18,1550,weekdays
286286,2012-10-18,1555,weekdays
4444,2012-10-18,1600,weekdays
6161,2012-10-18,1605,weekdays
2727,2012-10-18,1610,weekdays
00,2012-10-18,1615,weekdays
00,2012-10-18,1620,weekdays
00,2012-10-18,1625,weekdays
00,2012-10-18,1630,weekdays
00,2012-10-18,1635,weekdays
00,2012-10-18,1640,weekdays
00,2012-10-18,1645,weekdays
00,2012-10-18,1650,weekdays
00,2012-10-18,1655,weekdays
00,2012-10-18,1700,weekdays
00,2012-10-18,1705,weekdays
00,2012-10-18,1710,weekdays
00,2012-10-18,1715,weekdays
00,2012-10-18,1720,weekdays
00,2012-10-18,1725,weekdays
00,2012-10-18,1730,weekdays
00,2012-10-18,1735,weekdays
00,2012-10-18,1740,weekdays
2121,2012-10-18,1745,weekdays
106106,2012-10-18,1750,weekdays
00,2012-10-18,1755,weekdays
00,2012-10-18,1800,weekdays
163163,2012-10-18,1805,weekdays
00,2012-10-18,1810,weekdays
168168,2012-10-18,1815,weekdays
00,2012-10-18,1820,weekdays
111111,2012-10-18,1825,weekdays
88,2012-10-18,1830,weekdays
88,2012-10-18,1835,weekdays
2626,2012-10-18,1840,weekdays
2020,2012-10-18,1845,weekdays
00,2012-10-18,1850,weekdays
2121,2012-10-18,1855,weekdays
00,2012-10-18,1900,weekdays
168168,2012-10-18,1905,weekdays
4242,2012-10-18,1910,weekdays
00,2012-10-18,1915,weekdays
00,2012-10-18,1920,weekdays
00,2012-10-18,1925,weekdays
00,2012-10-18,1930,weekdays
00,2012-10-18,1935,weekdays
55,2012-10-18,1940,weekdays
00,2012-10-18,1945,weekdays
6262,2012-10-18,1950,weekdays
1717,2012-10-18,1955,weekdays
00,2012-10-18,2000,weekdays
00,2012-10-18,2005,weekdays
00,2012-10-18,2010,weekdays
00,2012-10-18,2015,weekdays
00,2012-10-18,2020,weekdays
00,2012-10-18,2025,weekdays
00,2012-10-18,2030,weekdays
00,2012-10-18,2035,weekdays
00,2012-10-18,2040,weekdays
00,2012-10-18,2045,weekdays
00,2012-10-18,2050,weekdays
00,2012-10-18,2055,weekdays
00,2012-10-18,2100,weekdays
00,2012-10-18,2105,weekdays
00,2012-10-18,2110,weekdays
00,2012-10-18,2115,weekdays
00,2012-10-18,2120,weekdays
2323,2012-10-18,2125,weekdays
4343,2012-10-18,2130,weekdays
00,2012-10-18,2135,weekdays
00,2012-10-18,2140,weekdays
00,2012-10-18,2145,weekdays
00,2012-10-18,2150,weekdays
00,2012-10-18,2155,weekdays
5050,2012-10-18,2200,weekdays
00,2012-10-18,2205,weekdays
1717,2012-10-18,2210,weekdays
55,2012-10-18,2215,weekdays
00,2012-10-18,2220,weekdays
00,2012-10-18,2225,weekdays
00,2012-10-18,2230,weekdays
00,2012-10-18,2235,weekdays
00,2012-10-18,2240,weekdays
00,2012-10-18,2245,weekdays
00,2012-10-18,2250,weekdays
00,2012-10-18,2255,weekdays
00,2012-10-18,2300,weekdays
00,2012-10-18,2305,weekdays
00,2012-10-18,2310,weekdays
00,2012-10-18,2315,weekdays
00,2012-10-18,2320,weekdays
00,2012-10-18,2325,weekdays
00,2012-10-18,2330,weekdays
00,2012-10-18,2335,weekdays
00,2012-10-18,2340,weekdays
00,2012-10-18,2345,weekdays
00,2012-10-18,2350,weekdays
00,2012-10-18,2355,weekdays
00,2012-10-19,0,weekdays
00,2012-10-19,5,weekdays
00,2012-10-19,10,weekdays
00,2012-10-19,15,weekdays
00,2012-10-19,20,weekdays
00,2012-10-19,25,weekdays
00,2012-10-19,30,weekdays
00,2012-10-19,35,weekdays
00,2012-10-19,40,weekdays
00,2012-10-19,45,weekdays
88,2012-10-19,50,weekdays
00,2012-10-19,55,weekdays
00,2012-10-19,100,weekdays
00,2012-10-19,105,weekdays
00,2012-10-19,110,weekdays
00,2012-10-19,115,weekdays
00,2012-10-19,120,weekdays
00,2012-10-19,125,weekdays
00,2012-10-19,130,weekdays
00,2012-10-19,135,weekdays
00,2012-10-19,140,weekdays
00,2012-10-19,145,weekdays
00,2012-10-19,150,weekdays
00,2012-10-19,155,weekdays
00,2012-10-19,200,weekdays
00,2012-10-19,205,weekdays
00,2012-10-19,210,weekdays
00,2012-10-19,215,weekdays
00,2012-10-19,220,weekdays
00,2012-10-19,225,weekdays
00,2012-10-19,230,weekdays
00,2012-10-19,235,weekdays
00,2012-10-19,240,weekdays
00,2012-10-19,245,weekdays
00,2012-10-19,250,weekdays
00,2012-10-19,255,weekdays
00,2012-10-19,300,weekdays
00,2012-10-19,305,weekdays
00,2012-10-19,310,weekdays
00,2012-10-19,315,weekdays
00,2012-10-19,320,weekdays
00,2012-10-19,325,weekdays
00,2012-10-19,330,weekdays
00,2012-10-19,335,weekdays
00,2012-10-19,340,weekdays
00,2012-10-19,345,weekdays
00,2012-10-19,350,weekdays
00,2012-10-19,355,weekdays
00,2012-10-19,400,weekdays
00,2012-10-19,405,weekdays
00,2012-10-19,410,weekdays
00,2012-10-19,415,weekdays
99,2012-10-19,420,weekdays
00,2012-10-19,425,weekdays
00,2012-10-19,430,weekdays
00,2012-10-19,435,weekdays
00,2012-10-19,440,weekdays
00,2012-10-19,445,weekdays
55,2012-10-19,450,weekdays
77,2012-10-19,455,weekdays
00,2012-10-19,500,weekdays
00,2012-10-19,505,weekdays
00,2012-10-19,510,weekdays
00,2012-10-19,515,weekdays
00,2012-10-19,520,weekdays
00,2012-10-19,525,weekdays
00,2012-10-19,530,weekdays
00,2012-10-19,535,weekdays
00,2012-10-19,540,weekdays
00,2012-10-19,545,weekdays
00,2012-10-19,550,weekdays
00,2012-10-19,555,weekdays
00,2012-10-19,600,weekdays
00,2012-10-19,605,weekdays
2020,2012-10-19,610,weekdays
00,2012-10-19,615,weekdays
00,2012-10-19,620,weekdays
00,2012-10-19,625,weekdays
1616,2012-10-19,630,weekdays
00,2012-10-19,635,weekdays
149149,2012-10-19,640,weekdays
00,2012-10-19,645,weekdays
00,2012-10-19,650,weekdays
3131,2012-10-19,655,weekdays
1717,2012-10-19,700,weekdays
00,2012-10-19,705,weekdays
00,2012-10-19,710,weekdays
00,2012-10-19,715,weekdays
2020,2012-10-19,720,weekdays
00,2012-10-19,725,weekdays
00,2012-10-19,730,weekdays
6262,2012-10-19,735,weekdays
182182,2012-10-19,740,weekdays
1515,2012-10-19,745,weekdays
5454,2012-10-19,750,weekdays
66,2012-10-19,755,weekdays
6666,2012-10-19,800,weekdays
1212,2012-10-19,805,weekdays
156156,2012-10-19,810,weekdays
00,2012-10-19,815,weekdays
3232,2012-10-19,820,weekdays
158158,2012-10-19,825,weekdays
3333,2012-10-19,830,weekdays
00,2012-10-19,835,weekdays
00,2012-10-19,840,weekdays
00,2012-10-19,845,weekdays
00,2012-10-19,850,weekdays
00,2012-10-19,855,weekdays
1515,2012-10-19,900,weekdays
00,2012-10-19,905,weekdays
9595,2012-10-19,910,weekdays
511511,2012-10-19,915,weekdays
186186,2012-10-19,920,weekdays
00,2012-10-19,925,weekdays
00,2012-10-19,930,weekdays
00,2012-10-19,935,weekdays
00,2012-10-19,940,weekdays
193193,2012-10-19,945,weekdays
108108,2012-10-19,950,weekdays
00,2012-10-19,955,weekdays
00,2012-10-19,1000,weekdays
00,2012-10-19,1005,weekdays
00,2012-10-19,1010,weekdays
00,2012-10-19,1015,weekdays
00,2012-10-19,1020,weekdays
00,2012-10-19,1025,weekdays
00,2012-10-19,1030,weekdays
00,2012-10-19,1035,weekdays
160160,2012-10-19,1040,weekdays
4343,2012-10-19,1045,weekdays
257257,2012-10-19,1050,weekdays
3131,2012-10-19,1055,weekdays
00,2012-10-19,1100,weekdays
00,2012-10-19,1105,weekdays
00,2012-10-19,1110,weekdays
00,2012-10-19,1115,weekdays
152152,2012-10-19,1120,weekdays
362362,2012-10-19,1125,weekdays
167167,2012-10-19,1130,weekdays
290290,2012-10-19,1135,weekdays
00,2012-10-19,1140,weekdays
00,2012-10-19,1145,weekdays
00,2012-10-19,1150,weekdays
00,2012-10-19,1155,weekdays
00,2012-10-19,1200,weekdays
121121,2012-10-19,1205,weekdays
303303,2012-10-19,1210,weekdays
5252,2012-10-19,1215,weekdays
1111,2012-10-19,1220,weekdays
260260,2012-10-19,1225,weekdays
7777,2012-10-19,1230,weekdays
00,2012-10-19,1235,weekdays
00,2012-10-19,1240,weekdays
7777,2012-10-19,1245,weekdays
137137,2012-10-19,1250,weekdays
00,2012-10-19,1255,weekdays
00,2012-10-19,1300,weekdays
00,2012-10-19,1305,weekdays
00,2012-10-19,1310,weekdays
00,2012-10-19,1315,weekdays
146146,2012-10-19,1320,weekdays
428428,2012-10-19,1325,weekdays
00,2012-10-19,1330,weekdays
00,2012-10-19,1335,weekdays
00,2012-10-19,1340,weekdays
143143,2012-10-19,1345,weekdays
00,2012-10-19,1350,weekdays
7474,2012-10-19,1355,weekdays
00,2012-10-19,1400,weekdays
00,2012-10-19,1405,weekdays
00,2012-10-19,1410,weekdays
00,2012-10-19,1415,weekdays
00,2012-10-19,1420,weekdays
00,2012-10-19,1425,weekdays
00,2012-10-19,1430,weekdays
00,2012-10-19,1435,weekdays
00,2012-10-19,1440,weekdays
00,2012-10-19,1445,weekdays
00,2012-10-19,1450,weekdays
00,2012-10-19,1455,weekdays
00,2012-10-19,1500,weekdays
00,2012-10-19,1505,weekdays
00,2012-10-19,1510,weekdays
8686,2012-10-19,1515,weekdays
00,2012-10-19,1520,weekdays
00,2012-10-19,1525,weekdays
351351,2012-10-19,1530,weekdays
236236,2012-10-19,1535,weekdays
128128,2012-10-19,1540,weekdays
8080,2012-10-19,1545,weekdays
00,2012-10-19,1550,weekdays
6262,2012-10-19,1555,weekdays
00,2012-10-19,1600,weekdays
258258,2012-10-19,1605,weekdays
311311,2012-10-19,1610,weekdays
00,2012-10-19,1615,weekdays
00,2012-10-19,1620,weekdays
00,2012-10-19,1625,weekdays
3030,2012-10-19,1630,weekdays
99,2012-10-19,1635,weekdays
282282,2012-10-19,1640,weekdays
476476,2012-10-19,1645,weekdays
168168,2012-10-19,1650,weekdays
415415,2012-10-19,1655,weekdays
8888,2012-10-19,1700,weekdays
00,2012-10-19,1705,weekdays
1919,2012-10-19,1710,weekdays
00,2012-10-19,1715,weekdays
00,2012-10-19,1720,weekdays
00,2012-10-19,1725,weekdays
00,2012-10-19,1730,weekdays
00,2012-10-19,1735,weekdays
8585,2012-10-19,1740,weekdays
00,2012-10-19,1745,weekdays
2828,2012-10-19,1750,weekdays
7171,2012-10-19,1755,weekdays
2828,2012-10-19,1800,weekdays
1919,2012-10-19,1805,weekdays
391391,2012-10-19,1810,weekdays
494494,2012-10-19,1815,weekdays
299299,2012-10-19,1820,weekdays
512512,2012-10-19,1825,weekdays
482482,2012-10-19,1830,weekdays
7474,2012-10-19,1835,weekdays
5656,2012-10-19,1840,weekdays
00,2012-10-19,1845,weekdays
99,2012-10-19,1850,weekdays
00,2012-10-19,1855,weekdays
77,2012-10-19,1900,weekdays
2525,2012-10-19,1905,weekdays
00,2012-10-19,1910,weekdays
00,2012-10-19,1915,weekdays
00,2012-10-19,1920,weekdays
00,2012-10-19,1925,weekdays
4646,2012-10-19,1930,weekdays
6666,2012-10-19,1935,weekdays
6262,2012-10-19,1940,weekdays
11,2012-10-19,1945,weekdays
200200,2012-10-19,1950,weekdays
8686,2012-10-19,1955,weekdays
5151,2012-10-19,2000,weekdays
5858,2012-10-19,2005,weekdays
00,2012-10-19,2010,weekdays
00,2012-10-19,2015,weekdays
2424,2012-10-19,2020,weekdays
00,2012-10-19,2025,weekdays
3333,2012-10-19,2030,weekdays
00,2012-10-19,2035,weekdays
00,2012-10-19,2040,weekdays
00,2012-10-19,2045,weekdays
00,2012-10-19,2050,weekdays
00,2012-10-19,2055,weekdays
00,2012-10-19,2100,weekdays
00,2012-10-19,2105,weekdays
00,2012-10-19,2110,weekdays
00,2012-10-19,2115,weekdays
00,2012-10-19,2120,weekdays
00,2012-10-19,2125,weekdays
00,2012-10-19,2130,weekdays
00,2012-10-19,2135,weekdays
00,2012-10-19,2140,weekdays
00,2012-10-19,2145,weekdays
00,2012-10-19,2150,weekdays
00,2012-10-19,2155,weekdays
1010,2012-10-19,2200,weekdays
3030,2012-10-19,2205,weekdays
9797,2012-10-19,2210,weekdays
00,2012-10-19,2215,weekdays
00,2012-10-19,2220,weekdays
2121,2012-10-19,2225,weekdays
00,2012-10-19,2230,weekdays
00,2012-10-19,2235,weekdays
00,2012-10-19,2240,weekdays
00,2012-10-19,2245,weekdays
00,2012-10-19,2250,weekdays
00,2012-10-19,2255,weekdays
00,2012-10-19,2300,weekdays
00,2012-10-19,2305,weekdays
00,2012-10-19,2310,weekdays
00,2012-10-19,2315,weekdays
00,2012-10-19,2320,weekdays
00,2012-10-19,2325,weekdays
00,2012-10-19,2330,weekdays
00,2012-10-19,2335,weekdays
00,2012-10-19,2340,weekdays
00,2012-10-19,2345,weekdays
00,2012-10-19,2350,weekdays
88,2012-10-19,2355,weekdays
00,2012-10-20,0,weekends
00,2012-10-20,5,weekends
00,2012-10-20,10,weekends
00,2012-10-20,15,weekends
00,2012-10-20,20,weekends
00,2012-10-20,25,weekends
00,2012-10-20,30,weekends
00,2012-10-20,35,weekends
00,2012-10-20,40,weekends
66,2012-10-20,45,weekends
00,2012-10-20,50,weekends
00,2012-10-20,55,weekends
00,2012-10-20,100,weekends
00,2012-10-20,105,weekends
00,2012-10-20,110,weekends
00,2012-10-20,115,weekends
00,2012-10-20,120,weekends
00,2012-10-20,125,weekends
00,2012-10-20,130,weekends
00,2012-10-20,135,weekends
00,2012-10-20,140,weekends
00,2012-10-20,145,weekends
00,2012-10-20,150,weekends
00,2012-10-20,155,weekends
00,2012-10-20,200,weekends
00,2012-10-20,205,weekends
00,2012-10-20,210,weekends
00,2012-10-20,215,weekends
00,2012-10-20,220,weekends
00,2012-10-20,225,weekends
00,2012-10-20,230,weekends
00,2012-10-20,235,weekends
00,2012-10-20,240,weekends
00,2012-10-20,245,weekends
00,2012-10-20,250,weekends
00,2012-10-20,255,weekends
00,2012-10-20,300,weekends
00,2012-10-20,305,weekends
00,2012-10-20,310,weekends
00,2012-10-20,315,weekends
00,2012-10-20,320,weekends
00,2012-10-20,325,weekends
00,2012-10-20,330,weekends
00,2012-10-20,335,weekends
00,2012-10-20,340,weekends
00,2012-10-20,345,weekends
00,2012-10-20,350,weekends
00,2012-10-20,355,weekends
00,2012-10-20,400,weekends
00,2012-10-20,405,weekends
5151,2012-10-20,410,weekends
00,2012-10-20,415,weekends
00,2012-10-20,420,weekends
00,2012-10-20,425,weekends
00,2012-10-20,430,weekends
00,2012-10-20,435,weekends
00,2012-10-20,440,weekends
00,2012-10-20,445,weekends
00,2012-10-20,450,weekends
99,2012-10-20,455,weekends
00,2012-10-20,500,weekends
00,2012-10-20,505,weekends
00,2012-10-20,510,weekends
00,2012-10-20,515,weekends
00,2012-10-20,520,weekends
5353,2012-10-20,525,weekends
00,2012-10-20,530,weekends
00,2012-10-20,535,weekends
00,2012-10-20,540,weekends
00,2012-10-20,545,weekends
00,2012-10-20,550,weekends
77,2012-10-20,555,weekends
00,2012-10-20,600,weekends
00,2012-10-20,605,weekends
00,2012-10-20,610,weekends
7373,2012-10-20,615,weekends
77,2012-10-20,620,weekends
00,2012-10-20,625,weekends
00,2012-10-20,630,weekends
44,2012-10-20,635,weekends
00,2012-10-20,640,weekends
00,2012-10-20,645,weekends
00,2012-10-20,650,weekends
00,2012-10-20,655,weekends
00,2012-10-20,700,weekends
00,2012-10-20,705,weekends
00,2012-10-20,710,weekends
00,2012-10-20,715,weekends
00,2012-10-20,720,weekends
00,2012-10-20,725,weekends
00,2012-10-20,730,weekends
00,2012-10-20,735,weekends
00,2012-10-20,740,weekends
00,2012-10-20,745,weekends
00,2012-10-20,750,weekends
00,2012-10-20,755,weekends
00,2012-10-20,800,weekends
00,2012-10-20,805,weekends
00,2012-10-20,810,weekends
00,2012-10-20,815,weekends
00,2012-10-20,820,weekends
00,2012-10-20,825,weekends
00,2012-10-20,830,weekends
00,2012-10-20,835,weekends
00,2012-10-20,840,weekends
00,2012-10-20,845,weekends
00,2012-10-20,850,weekends
00,2012-10-20,855,weekends
00,2012-10-20,900,weekends
00,2012-10-20,905,weekends
3333,2012-10-20,910,weekends
6161,2012-10-20,915,weekends
00,2012-10-20,920,weekends
00,2012-10-20,925,weekends
2424,2012-10-20,930,weekends
4848,2012-10-20,935,weekends
00,2012-10-20,940,weekends
00,2012-10-20,945,weekends
4242,2012-10-20,950,weekends
2121,2012-10-20,955,weekends
00,2012-10-20,1000,weekends
00,2012-10-20,1005,weekends
00,2012-10-20,1010,weekends
00,2012-10-20,1015,weekends
00,2012-10-20,1020,weekends
00,2012-10-20,1025,weekends
00,2012-10-20,1030,weekends
00,2012-10-20,1035,weekends
8585,2012-10-20,1040,weekends
3030,2012-10-20,1045,weekends
00,2012-10-20,1050,weekends
00,2012-10-20,1055,weekends
00,2012-10-20,1100,weekends
1313,2012-10-20,1105,weekends
00,2012-10-20,1110,weekends
00,2012-10-20,1115,weekends
2222,2012-10-20,1120,weekends
1111,2012-10-20,1125,weekends
00,2012-10-20,1130,weekends
6969,2012-10-20,1135,weekends
7575,2012-10-20,1140,weekends
128128,2012-10-20,1145,weekends
66,2012-10-20,1150,weekends
00,2012-10-20,1155,weekends
00,2012-10-20,1200,weekends
00,2012-10-20,1205,weekends
00,2012-10-20,1210,weekends
129129,2012-10-20,1215,weekends
6363,2012-10-20,1220,weekends
133133,2012-10-20,1225,weekends
4949,2012-10-20,1230,weekends
1313,2012-10-20,1235,weekends
00,2012-10-20,1240,weekends
00,2012-10-20,1245,weekends
00,2012-10-20,1250,weekends
5353,2012-10-20,1255,weekends
2121,2012-10-20,1300,weekends
00,2012-10-20,1305,weekends
00,2012-10-20,1310,weekends
00,2012-10-20,1315,weekends
00,2012-10-20,1320,weekends
1919,2012-10-20,1325,weekends
7171,2012-10-20,1330,weekends
00,2012-10-20,1335,weekends
00,2012-10-20,1340,weekends
00,2012-10-20,1345,weekends
00,2012-10-20,1350,weekends
00,2012-10-20,1355,weekends
00,2012-10-20,1400,weekends
00,2012-10-20,1405,weekends
00,2012-10-20,1410,weekends
4444,2012-10-20,1415,weekends
3535,2012-10-20,1420,weekends
4444,2012-10-20,1425,weekends
00,2012-10-20,1430,weekends
137137,2012-10-20,1435,weekends
00,2012-10-20,1440,weekends
00,2012-10-20,1445,weekends
00,2012-10-20,1450,weekends
00,2012-10-20,1455,weekends
00,2012-10-20,1500,weekends
00,2012-10-20,1505,weekends
00,2012-10-20,1510,weekends
00,2012-10-20,1515,weekends
00,2012-10-20,1520,weekends
00,2012-10-20,1525,weekends
00,2012-10-20,1530,weekends
00,2012-10-20,1535,weekends
00,2012-10-20,1540,weekends
00,2012-10-20,1545,weekends
2828,2012-10-20,1550,weekends
8787,2012-10-20,1555,weekends
5353,2012-10-20,1600,weekends
00,2012-10-20,1605,weekends
00,2012-10-20,1610,weekends
3232,2012-10-20,1615,weekends
2626,2012-10-20,1620,weekends
00,2012-10-20,1625,weekends
55,2012-10-20,1630,weekends
3030,2012-10-20,1635,weekends
122122,2012-10-20,1640,weekends
9292,2012-10-20,1645,weekends
00,2012-10-20,1650,weekends
1919,2012-10-20,1655,weekends
00,2012-10-20,1700,weekends
00,2012-10-20,1705,weekends
00,2012-10-20,1710,weekends
00,2012-10-20,1715,weekends
00,2012-10-20,1720,weekends
00,2012-10-20,1725,weekends
00,2012-10-20,1730,weekends
00,2012-10-20,1735,weekends
3838,2012-10-20,1740,weekends
00,2012-10-20,1745,weekends
00,2012-10-20,1750,weekends
00,2012-10-20,1755,weekends
00,2012-10-20,1800,weekends
135135,2012-10-20,1805,weekends
142142,2012-10-20,1810,weekends
1616,2012-10-20,1815,weekends
00,2012-10-20,1820,weekends
00,2012-10-20,1825,weekends
1616,2012-10-20,1830,weekends
3838,2012-10-20,1835,weekends
7878,2012-10-20,1840,weekends
1212,2012-10-20,1845,weekends
7575,2012-10-20,1850,weekends
3434,2012-10-20,1855,weekends
